CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
39711	39761	72	0.9526	-18.024
39711	39767	72	0.8796	-18.978
39711	39958	72	0.8663	-227.175
33853	39711	72	0.82	0.008
34036	39711	72	0.8091	18.012
34071	34272	72	0.834	-17.948
34094	34272	72	0.8269	-15.988
34255	34272	72	0.8671	-2.0
34262	34272	72	0.9187	-1.004
34272	34280	72	0.9036	-1.008
39710	39751	72	0.7997	-16.026
39713	39751	72	0.8154	-15.024
39716	39751	72	0.7571	-14.058
39751	39752	72	0.8158	-0.024
39751	39762	72	0.8153	-1.983
33841	34013	72	0.9042	-17.04
33853	34013	72	0.8809	-16.028
33869	34013	72	0.8887	-15.04
34013	34036	72	0.9027	-1.976
34013	34255	72	0.8159	-20.924
34013	34262	72	0.797	-21.92
35903	36051	72	0.8116	-18.024
35904	36051	72	0.9376	-18.04
35916	36051	72	0.9571	-17.024
35926	36051	72	0.9271	-16.02
35928	36051	72	0.8657	-16.004
36051	36071	72	0.8417	-1.024
39707	39708	72	0.9176	0.021
39707	39714	72	0.8543	-1.962
39707	39752	72	0.9078	-17.034
39707	39756	72	0.9552	-18.021
39707	39761	72	0.9432	-19.023
39707	39767	72	0.8862	-19.977
39707	39953	72	0.8626	-227.157
39707	39958	72	0.8202	-228.174
34036	39707	72	0.8217	19.011
39708	39763	72	0.8343	-19.041
39710	39763	72	0.8062	-18.036
39762	39763	72	0.8308	-0.027
34036	34262	72	0.8279	-19.944
34071	34262	72	0.8478	-16.944
34094	34262	72	0.8106	-14.984
34255	34262	72	0.8952	-0.996
34262	34280	72	0.9089	-2.012
34262	35928	72	0.7759	-190.236
35903	35928	72	0.8506	-2.02
35904	35928	72	0.8535	-2.036
35916	35928	72	0.8887	-1.02
35926	35928	72	0.8707	-0.016
35928	36071	72	0.7909	-17.028
39713	39714	72	0.8686	0.024
39713	39716	72	0.8752	-0.966
39713	39762	72	0.8116	-17.007
39713	39770	72	0.8066	-19.002
34071	34280	72	0.8677	-18.956
34094	34280	72	0.8606	-16.996
34255	34280	72	0.8592	-3.008
35903	35926	72	0.8076	-2.004
35904	35926	72	0.9187	-2.02
35916	35926	72	0.9237	-1.004
35926	36071	72	0.8295	-17.044
33869	35926	72	0.8138	-227.18
34071	34094	72	0.8735	-1.96
35903	35904	72	0.8175	0.016
35904	35916	72	0.9421	-1.016
35904	36071	72	0.813	-19.064
33841	35904	72	0.7991	-227.16
39953	39957	72	0.8632	-0.981
39957	39958	72	0.8309	-0.036
39708	39756	72	0.8642	-18.042
39710	39756	72	0.8196	-17.037
39714	39756	72	0.9106	-16.059
39752	39756	72	0.9149	-0.987
39756	39761	72	0.9598	-1.002
39756	39767	72	0.89	-1.956
39756	39770	72	0.8192	-2.967
39770	39775	72	0.7644	-1.998
33853	34071	72	0.8003	-21.004
33869	34071	72	0.8179	-20.016
34036	34071	72	0.8362	-3.0
34071	34255	72	0.8319	-15.948
39708	39762	72	0.8361	-19.014
39710	39762	72	0.8102	-18.009
39762	39767	72	0.7968	-0.984
33841	33853	72	0.9395	-1.012
33853	33869	72	0.95	-0.988
33853	34036	72	0.9334	-18.004
33853	35916	72	0.8546	-227.164
39710	39714	72	0.7916	-0.978
39714	39716	72	0.8171	-0.99
39714	39752	72	0.8347	-15.072
39714	39761	72	0.9019	-17.061
39714	39767	72	0.8591	-18.015
39714	39770	72	0.8718	-19.026
39953	39958	72	0.8924	-1.017
35903	35916	72	0.8248	-1.0
33841	34255	72	0.8173	-37.964
33869	34255	72	0.8381	-35.964
34036	34255	72	0.8668	-18.948
39708	39710	72	0.8066	-1.005
39710	39752	72	0.8399	-16.05
39710	39761	72	0.809	-18.039
33841	34036	72	0.9321	-19.016
33869	34036	72	0.9437	-17.016
39716	39770	72	0.7505	-18.036
39761	39770	72	0.842	-1.965
39767	39770	72	0.845	-1.011
33841	33869	72	0.936	-2.0
33869	39761	72	0.806	-17.028
39708	39761	72	0.8532	-19.044
39752	39761	72	0.895	-1.989
39761	39767	72	0.8729	-0.954
35916	36071	72	0.8432	-18.048
39708	39752	72	0.8781	-17.055
39708	39767	72	0.8192	-19.998
39752	39767	72	0.82	-2.943
17599	17617	73	0.8554	-1.002
15002	15026	74	0.9592	-1.008
7101	7112	74	0.9285	-1.004
7112	15026	74	0.7034	215.125
445	11400	75	0.9181	-528.316
714	11400	75	0.9294	-484.29
10733	11400	75	0.9732	-17.028
7502	11400	75	0.9159	-122.1
445	1130	75	0.9636	-88.052
714	1130	75	0.9559	-44.026
1130	1447	75	0.9453	-27.0
1130	1960	75	0.9448	-71.028
1130	2125	75	0.9545	-88.054
1130	2662	75	0.9471	-115.054
1130	3071	75	0.9508	-132.078
1130	5485	75	0.9389	-247.132
1130	5957	75	0.9438	-264.16
5485	5957	75	0.9749	-17.028
5957	6748	75	0.9628	-26.998
5957	8409	75	0.9551	-88.054
5957	8445	75	0.9424	-89.054
5957	10733	75	0.9409	-159.076
2125	5957	75	0.9522	-176.106
2662	5957	75	0.9668	-149.106
3071	5957	75	0.96	-132.082
4990	5957	75	0.9481	-44.028
5485	6243	75	0.9669	-27.0
5485	6748	75	0.9718	-44.026
5485	8018	75	0.9515	-88.052
5485	8409	75	0.9432	-105.082
1960	5485	75	0.9404	-176.104
2662	5485	75	0.9646	-132.078
3071	5485	75	0.9532	-115.054
4532	5485	75	0.9484	-44.026
107	714	75	0.9228	-132.078
445	714	75	0.9639	-44.026
714	1447	75	0.9539	-71.026
714	1960	75	0.9327	-115.054
714	2125	75	0.9362	-132.08
714	3071	75	0.9282	-176.104
714	10733	75	0.9343	-467.262
377	2315	75	0.9019	-203.106
524	2315	75	0.932	-176.108
2315	3346	75	0.9367	-44.024
2315	4335	75	0.931	-88.054
377	524	75	0.9045	-26.998
377	1703	75	0.9388	-159.078
377	3346	75	0.9029	-247.13
377	4335	75	0.9543	-291.16
445	10733	75	0.9277	-511.288
6748	10733	75	0.9477	-132.078
7502	10733	75	0.9403	-105.072
8018	10733	75	0.9488	-88.052
8801	10733	75	0.9283	-61.05
6643	9635	75	0.9018	-105.076
7643	9635	75	0.9497	-71.028
7937	9635	75	0.9335	-61.052
8306	9635	75	0.9232	-44.026
8933	9635	75	0.9523	-26.998
1447	6748	75	0.9481	-264.158
6243	6748	75	0.9525	-17.026
6748	7502	75	0.9527	-27.006
6748	8018	75	0.9651	-44.026
6748	8801	75	0.9528	-71.028
1960	6748	75	0.9497	-220.13
2662	6748	75	0.9479	-176.104
4090	4990	75	0.8922	-44.026
1762	3002	75	0.8782	-71.028
2393	3002	75	0.9129	-27.006
3002	3993	75	0.8692	-44.024
3002	4917	75	0.915	-88.044
3002	5404	75	0.9279	-115.048
3002	5863	75	0.8575	-132.066
3002	6362	75	0.9266	-149.096
3002	6391	75	0.9246	-150.1
3002	7181	75	0.9126	-176.098
3002	9821	75	0.8663	-269.136
2125	4090	75	0.9433	-88.052
4090	9763	75	0.893	-220.128
128	524	75	0.9109	-88.05
524	1703	75	0.9565	-132.08
524	3346	75	0.9422	-220.132
524	4335	75	0.9447	-264.162
6643	8306	75	0.8839	-61.05
7643	8306	75	0.9192	-27.002
7937	8306	75	0.9032	-17.026
8306	8933	75	0.919	-17.028
6243	7502	75	0.9736	-44.032
7502	8018	75	0.9642	-17.02
7502	8801	75	0.9668	-44.022
7502	10117	75	0.9631	-88.046
7502	10147	75	0.9533	-89.046
7643	7937	75	0.9347	-9.976
7937	8933	75	0.9254	-34.054
1911	3703	75	0.7855	-89.042
3683	3703	75	0.7783	-0.984
6243	8801	75	0.9363	-88.054
8018	8801	75	0.9668	-27.002
8801	10117	75	0.9838	-44.024
8801	10147	75	0.9537	-45.024
550	1762	75	0.852	-132.084
1762	2393	75	0.9457	-44.022
1762	3439	75	0.8975	-88.048
1762	4917	75	0.8486	-159.072
1762	5404	75	0.8579	-186.076
1762	6362	75	0.9143	-220.124
1762	6391	75	0.8562	-221.128
1762	7181	75	0.8653	-247.126
107	586	75	0.9096	-115.052
1720	2331	75	0.7586	-44.026
2331	3374	75	0.8069	-44.028
445	4335	75	0.9308	-274.134
1447	4335	75	0.943	-159.082
1703	4335	75	0.9471	-132.082
1960	4335	75	0.9441	-115.054
3346	4335	75	0.9376	-44.03
445	3071	75	0.921	-220.13
2125	3071	75	0.9297	-44.024
2662	3071	75	0.9463	-17.024
3071	4532	75	0.9322	-71.028
3071	8409	75	0.9245	-220.136
2393	5404	75	0.91	-142.054
4917	5404	75	0.88	-27.004
5404	6362	75	0.9044	-34.048
5404	6391	75	0.9043	-35.052
5404	7181	75	0.9346	-61.05
4917	4938	75	0.855	-1.028
550	1093	75	0.8455	-71.044
5863	6362	75	0.8844	-17.03
6362	6391	75	0.9329	-1.004
6362	7181	75	0.9296	-27.002
6362	9763	75	0.8862	-118.098
2393	6362	75	0.9519	-176.102
3439	6362	75	0.8861	-132.076
4917	6362	75	0.9219	-61.052
10117	10147	75	0.9605	-1.0
8018	10147	75	0.9414	-72.026
8018	10117	75	0.9505	-71.026
2393	4917	75	0.8852	-115.05
3993	4917	75	0.8326	-44.02
4917	5863	75	0.8429	-44.022
4917	6391	75	0.9095	-62.056
4917	7181	75	0.9129	-88.054
8409	9763	75	0.9114	-44.02
1911	3683	75	0.854	-88.058
3374	3993	75	0.8263	-30.014
3993	6391	75	0.8413	-106.076
3993	7181	75	0.8564	-132.074
8018	8409	75	0.9554	-17.03
8409	8445	75	0.9525	-1.0
128	1703	75	0.9092	-220.13
1703	3346	75	0.9424	-88.052
6643	7643	75	0.9059	-34.048
6643	8933	75	0.8988	-78.078
5863	6391	75	0.864	-18.034
6391	7181	75	0.9335	-25.998
6391	9821	75	0.8445	-119.036
2393	6391	75	0.9041	-177.106
128	3346	75	0.8857	-308.182
1699	1720	75	0.7778	-1.004
1720	3374	75	0.8424	-88.054
1447	2662	75	0.9597	-88.054
1960	2662	75	0.9567	-44.026
2125	2662	75	0.9348	-27.0
2662	4532	75	0.9447	-88.052
2662	6243	75	0.9628	-159.078
8018	8445	75	0.9365	-18.03
5863	7181	75	0.8994	-44.032
7181	7643	75	0.8785	-17.024
2393	7181	75	0.9062	-203.104
2393	2594	75	0.8758	-9.994
2393	3439	75	0.9061	-44.026
2393	5863	75	0.8737	-159.072
7643	8933	75	0.9594	-44.03
1447	2125	75	0.9342	-61.054
1960	2125	75	0.9312	-17.026
1447	6243	75	0.9316	-247.132
6243	6272	75	0.9406	-1.002
1960	6243	75	0.9335	-203.104
1447	1960	75	0.9651	-44.028
3439	5863	75	0.8438	-115.046
1911	2594	75	0.8351	-44.034
32080	32096	76	0.9169	-1.996
32088	32096	76	0.9679	-1.004
32096	35846	76	0.8209	-368.248
32096	39490	76	0.7483	1.015
25465	32096	76	0.7638	368.266
25452	25465	76	0.9489	-1.005
25465	25475	76	0.9583	-1.0
25465	35837	76	0.7281	2.019
25465	35840	76	0.7266	1.019
25465	35846	76	0.728	0.019
25465	35855	76	0.7188	-0.989
32080	39490	76	0.7393	-0.981
32088	39490	76	0.7276	0.011
32080	32088	76	0.8956	-0.992
32080	35837	76	0.7788	-368.244
25452	25475	76	0.9428	-2.005
25452	32088	76	0.7108	368.266
25452	35837	76	0.7084	1.014
25452	35840	76	0.7067	0.014
25452	35846	76	0.7134	-0.986
25452	35855	76	0.7074	-1.994
35837	35846	76	0.9827	-2.0
35840	35846	76	0.9752	-1.0
35846	35855	76	0.9238	-1.008
25475	35846	76	0.7074	1.019
35837	35840	76	0.9735	-1.0
35837	35855	76	0.9432	-3.008
25475	35837	76	0.7098	3.019
35840	35855	76	0.9268	-2.008
25475	35855	76	0.7179	0.011
32088	35840	76	0.8247	-368.252
21911	21959	77	0.7923	1565.796
21911	22234	77	0.7834	-17.02
21911	22252	77	0.8458	-18.02
21911	22274	77	0.7758	-19.024
22241	22266	77	0.7102	-0.996
21812	21884	77	0.7102	-3.015
21833	21884	77	0.8414	-2.016
22234	22274	77	0.956	-2.004
22252	22274	77	0.9569	-1.004
22274	22290	77	0.7245	-0.988
22274	36066	77	0.7531	2.002
22274	36106	77	0.7257	0.004
22234	22290	77	0.7713	-2.992
22241	22290	77	0.7689	-790.409
22252	22290	77	0.8218	-1.992
21812	21833	77	0.9544	-0.999
21833	25460	77	0.7157	-156.099
21812	22241	77	0.7154	-17.034
21959	22234	77	0.7152	-1582.816
21959	22252	77	0.7188	-1583.816
22234	22252	77	0.9703	-1.0
22234	36066	77	0.7531	-0.002
22234	36106	77	0.7262	-2.0
36066	36080	77	0.7571	-0.981
36080	36093	77	0.745	-0.021
36080	36106	77	0.8961	-1.017
22252	36066	77	0.7545	0.998
22252	36106	77	0.723	-1.0
36066	36106	77	0.8937	-1.998
36093	36106	77	0.83	-0.996
36066	36093	77	0.8694	-1.002
7833	7871	78	0.7492	-1.01
34323	34332	79	0.9541	-0.996
35193	35194	80	0.7869	-1025.498
35194	35209	80	0.946	-1.008
35194	35222	80	0.8959	-2.013
35193	35209	80	0.8031	-1026.506
35209	35222	80	0.8421	-1.005
35193	35222	80	0.7612	-1027.511
20718	20769	81	0.9584	-2.007
20744	20769	81	0.956	-1.008
20769	38361	81	0.7055	2.019
20769	38372	81	0.7343	1.012
20718	38372	81	0.7312	-0.994
20744	38372	81	0.7056	0.005
38361	38372	81	0.9547	-1.006
20718	20744	81	0.9716	-0.999
28844	28855	82	0.7485	-0.992
28844	28869	82	0.738	-2.0
28855	28869	82	0.8743	-1.008
28855	28867	82	0.7488	1778.904
36983	37065	83	0.7075	-10.014
36984	37065	83	0.7345	-10.029
37056	37065	83	0.8623	-0.969
37065	37070	83	0.7651	-1.017
37065	37071	83	0.8633	-1.023
36983	37136	83	0.7909	-18.018
36984	37136	83	0.7047	-18.033
36994	37136	83	0.7858	-17.019
37126	37136	83	0.7633	-0.981
37127	37136	83	0.7232	-0.999
37136	37143	83	0.7106	-1.002
36979	36983	83	0.7394	-1.008
36979	36994	83	0.7097	-2.007
36983	36984	83	0.8754	0.015
36983	36994	83	0.9181	-0.999
36983	37005	83	0.7951	-1.995
36983	37117	83	0.7764	1074.797
36983	37126	83	0.8648	-17.037
36983	37127	83	0.8043	-17.019
36983	37143	83	0.8105	-19.02
36984	37117	83	0.7208	1074.782
36994	37117	83	0.7517	1075.795
37117	37126	83	0.7946	-1091.833
37117	37127	83	0.7308	-1091.816
37056	37071	83	0.7958	-1.992
37070	37071	83	0.736	-0.006
36984	36994	83	0.9181	-1.014
36994	37005	83	0.8106	-0.996
36994	37126	83	0.8762	-16.038
36994	37127	83	0.8442	-16.02
36994	37143	83	0.8165	-18.021
36984	37126	83	0.8583	-17.052
37005	37126	83	0.7314	-15.042
37126	37127	83	0.8653	0.018
37126	37143	83	0.8467	-1.983
37126	37666	83	0.7038	-70.989
37056	37070	83	0.7703	-1.986
37064	37070	83	0.7032	-1.035
36984	37127	83	0.8592	-17.034
37005	37127	83	0.723	-15.024
37127	37143	83	0.8528	-2.001
37127	37666	83	0.7469	-71.007
37652	37666	83	0.8379	-1.011
36984	37143	83	0.8534	-19.035
37005	37143	83	0.8092	-17.025
36984	37005	83	0.7962	-2.01
14729	14759	84	0.9279	-1.002
17018	17023	85	0.8711	-0.992
13803	14507	85	0.8246	-42.012
14474	14507	85	0.867	-1.008
14507	17018	85	0.7604	-128.092
13803	13827	85	0.9047	-1.0
20775	20837	86	0.9312	-1.002
20837	21422	86	0.7152	-16.024
20837	21460	86	0.8768	-17.03
20775	21460	86	0.9081	-18.032
21422	21460	86	0.8242	-1.006
30054	30106	87	0.9447	-2.007
30076	30106	87	0.9656	-1.002
30106	30428	87	0.7924	-15.996
30106	30442	87	0.7249	-16.989
30397	30442	87	0.717	-2.997
30414	30442	87	0.7567	-1.992
30428	30442	87	0.8079	-0.993
30054	30397	87	0.8132	-15.999
30397	30414	87	0.9705	-1.005
30397	30428	87	0.935	-2.004
30076	30414	87	0.8026	-15.999
30414	30428	87	0.8494	-0.999
30054	30076	87	0.9677	-1.005
2353	2360	88	0.8867	-1.005
2353	3158	88	0.8069	-54.0
5474	5499	88	0.8743	-1.002
5474	6311	88	0.8473	-44.022
5474	8008	88	0.8615	-132.075
3294	5474	88	0.8443	-159.081
4926	5474	88	0.8787	-44.031
2360	3158	88	0.8653	-52.995
2497	3158	88	0.7915	-43.023
2508	3158	88	0.8154	-42.015
3016	3158	88	0.8486	-9.972
3158	3172	88	0.9445	-1.005
6311	6322	88	0.9521	-1.005
6311	6507	88	0.8366	-9.972
6311	8008	88	0.8899	-88.053
4926	6311	88	0.9136	-88.053
4950	6311	88	0.8369	-86.043
6625	6647	88	0.9238	-1.005
6625	7451	88	0.8008	-44.025
11944	13091	88	0.8741	-31.052
13091	17937	88	0.8588	-131.074
7252	9176	88	0.8622	-71.026
6322	8027	88	0.9109	-88.053
6342	8027	88	0.9152	-87.048
8008	8027	88	0.8863	-1.005
8027	8044	88	0.8667	-1.002
3898	8027	88	0.854	-248.142
4375	8027	88	0.9143	-221.127
4379	8027	88	0.8933	-220.131
11944	12333	88	0.8343	-9.978
12333	12956	88	0.7823	-17.024
12333	13498	88	0.8541	-34.05
9691	10749	88	0.8809	-44.031
10719	10749	88	0.8836	-1.008
10749	16223	88	0.86	484.289
10749	19637	88	0.8631	397.239
8868	10749	88	0.8509	-89.055
6322	8044	88	0.8612	-89.055
8008	8044	88	0.8831	-2.007
4950	8044	88	0.8427	-176.103
13335	13367	88	0.828	-0.996
1954	2484	88	0.8635	-54.0
1966	2484	88	0.8423	-52.995
2472	2484	88	0.807	-476.281
2484	2497	88	0.9036	-1.002
2484	2508	88	0.8054	-2.01
11784	12464	88	0.8776	-18.024
12423	12464	88	0.9208	-1.0
12464	14509	88	0.9199	-60.056
12464	14558	88	0.9027	-61.054
12464	16190	88	0.9253	-104.078
12464	16223	88	0.8993	-105.084
12464	17937	88	0.8916	-148.104
12464	17975	88	0.909	-149.106
5791	5801	88	0.8872	-1.002
5656	5680	88	0.9248	548.33
5656	5700	88	0.9037	-2.01
5656	6507	88	0.9056	-44.025
5656	6530	88	0.8884	-45.03
5656	6551	88	0.8523	-46.032
7206	7252	88	0.7865	573.333
3016	3038	88	0.8571	-0.996
3038	3052	88	0.8749	-1.011
1954	1966	88	0.943	-1.005
1966	2130	88	0.7757	-25.995
1966	2497	88	0.8015	-53.997
2360	3294	88	0.8358	-60.051
2577	3294	88	0.845	-44.028
3052	3294	88	0.8445	-15.021
2130	2163	88	0.7756	-2.001
2144	2163	88	0.8338	-0.996
2146	2163	88	0.8549	466.264
5680	5700	88	0.9115	-550.34
5700	6507	88	0.8838	-42.015
5700	6530	88	0.8814	-43.02
5700	6551	88	0.8519	-44.022
3172	5700	88	0.8057	-177.111
6322	8008	88	0.8847	-87.048
6507	8008	88	0.8577	-78.081
4375	8008	88	0.8653	-220.122
4926	8008	88	0.9223	-176.106
4950	8008	88	0.8546	-174.096
7193	7477	88	0.8362	-18.033
7451	7477	88	0.8423	-1.005
4950	7477	88	0.8365	-148.101
1954	2497	88	0.8335	-55.002
2497	2508	88	0.9013	-1.008
2497	3172	88	0.8015	-44.028
12423	13069	88	0.9389	-17.026
13069	14509	88	0.9321	-44.03
13069	14558	88	0.9224	-45.028
13069	16190	88	0.9224	-88.052
13069	16223	88	0.9023	-89.058
13069	17937	88	0.8967	-132.078
13069	17975	88	0.9209	-133.08
13069	19637	88	0.8947	-176.108
6342	13069	88	0.9103	354.221
4375	13069	88	0.8979	220.142
12423	14558	88	0.9319	-62.054
14509	14558	88	0.9507	-0.998
14558	16190	88	0.9378	-43.024
14558	16223	88	0.9168	-44.03
14558	17937	88	0.8735	-87.05
14558	17975	88	0.9369	-88.052
14558	19637	88	0.8888	-131.08
6342	14558	88	0.8739	309.193
12423	16223	88	0.9204	-106.084
14509	16223	88	0.9319	-45.028
16190	16223	88	0.9312	-1.006
16223	17937	88	0.8986	-43.02
16223	17975	88	0.9097	-44.022
16223	19637	88	0.8634	-87.05
11944	13498	88	0.8351	-44.028
12355	13498	88	0.8394	-33.048
1954	3016	88	0.8539	-88.053
2360	3016	88	0.911	-43.023
3016	3052	88	0.8804	-2.007
3016	3172	88	0.8608	-10.977
3016	4926	88	0.8883	-132.078
5680	6507	88	0.8893	-592.355
6507	6530	88	0.8533	-1.005
6507	6551	88	0.8774	-2.007
2130	2144	88	0.895	-1.005
12423	14509	88	0.9482	-61.056
13335	14509	88	0.9035	-34.046
14509	16190	88	0.9516	-44.022
14509	17937	88	0.8931	-88.048
14509	17975	88	0.9364	-89.05
14509	19637	88	0.8941	-132.078
3052	7451	88	0.8315	-279.177
5499	5522	88	0.8577	-1.008
2360	3052	88	0.8332	-45.03
2360	3172	88	0.8763	-54.0
2360	4926	88	0.8786	-175.101
11784	12423	88	0.9145	-17.024
11784	13335	88	0.8544	-44.034
11784	17937	88	0.8599	-166.128
2508	3172	88	0.8133	-43.02
1954	3052	88	0.8439	-90.06
19637	19671	88	0.8669	-1.002
12423	13335	88	0.9023	-27.01
12423	16190	88	0.9561	-105.078
12423	17937	88	0.923	-149.104
12423	17975	88	0.9368	-150.106
6322	7193	88	0.8548	-43.02
7193	7206	88	0.8995	-0.993
12355	17975	88	0.8715	-152.148
17975	19637	88	0.926	-43.028
16190	19637	88	0.9235	-88.056
9691	10719	88	0.8711	-43.023
8868	9691	88	0.872	-45.024
17937	17975	88	0.8945	-1.002
16190	17975	88	0.9542	-45.028
8868	8884	88	0.8674	-0.996
8868	10719	88	0.8505	-88.047
5680	6551	88	0.8239	-594.362
6530	6551	88	0.9265	-1.002
6322	6342	88	0.8891	-1.005
3898	6342	88	0.9005	-161.094
4375	6342	88	0.9382	-134.079
4379	6342	88	0.9183	-133.083
3898	3917	88	0.8571	-1.011
3898	4375	88	0.8979	-27.015
3898	4379	88	0.8787	-28.011
3898	5801	88	0.8137	-133.086
2472	7152	88	0.7666	-198.112
4379	4950	88	0.853	-45.03
4926	4950	88	0.8875	-2.01
5680	6530	88	0.8736	-593.36
4926	5680	88	0.8726	494.33
16190	17937	88	0.9179	-44.026
2577	3052	88	0.8313	-29.007
4375	6322	88	0.9266	-133.074
4379	6322	88	0.9002	-132.078
4926	6322	88	0.8913	-89.058
4375	4379	88	0.9432	-0.996
4375	4926	88	0.888	-44.016
37835	37847	89	0.9082	-1.998
37843	37847	89	0.8561	-0.984
37844	37847	89	0.9014	-0.984
37847	37848	89	0.8652	-0.021
37847	37958	89	0.7422	-16.053
37835	37958	89	0.7866	-18.051
37843	37958	89	0.7767	-17.037
37844	37958	89	0.7995	-17.037
37848	37958	89	0.7431	-16.032
37957	37958	89	0.725	-0.027
37835	37843	89	0.9187	-1.014
37843	37844	89	0.8995	0.0
37843	37848	89	0.8967	-1.005
37843	37957	89	0.7401	-17.01
37835	37844	89	0.969	-1.014
37835	37848	89	0.8754	-2.019
37835	37957	89	0.7129	-18.024
37848	37957	89	0.7322	-16.005
37844	37848	89	0.8601	-1.005
4152	4164	90	0.983	-1.0
4152	14257	90	0.7072	-0.0
14257	14278	90	0.945	-1.005
14257	14291	90	0.9122	-2.01
14278	14291	90	0.9316	-1.005
2879	2913	91	0.8566	-971.477
2903	2913	91	0.7215	-1.004
2879	2903	91	0.7344	-970.473
20028	20058	92	0.9598	-1.002
20058	20292	92	0.7233	-9.015
20058	20321	92	0.7939	-10.02
20028	20292	92	0.8306	-10.017
20292	20321	92	0.9246	-1.005
643	4749	93	0.7672	-0.001
646	4749	93	0.7494	1.003
643	646	93	0.9317	-1.004
9181	9202	94	0.8905	-1.014
28713	28765	95	0.8708	-3.996
28721	28765	95	0.7697	-2.976
28736	28765	95	0.8286	-1.988
28765	28775	95	0.9311	-1.016
28765	28792	95	0.9314	-2.004
28765	28964	95	0.7598	-13.008
28765	28965	95	0.8431	-13.036
28765	28978	95	0.8603	-14.032
28765	29019	95	0.7623	-17.984
28765	29033	95	0.7681	-18.992
28713	29050	95	0.7393	-23.98
28721	29050	95	0.7421	-22.96
28736	29050	95	0.8278	-21.972
28775	29050	95	0.7738	-18.968
28792	29050	95	0.7961	-17.98
28978	29050	95	0.8169	-5.952
29019	29050	95	0.8781	-2.0
29033	29050	95	0.8398	-0.992
28713	28736	95	0.9098	-2.008
28721	28736	95	0.8044	-0.988
28736	28775	95	0.8596	-3.004
28736	28792	95	0.9054	-3.992
28736	28965	95	0.9359	-15.024
28736	28978	95	0.8976	-16.02
28736	29019	95	0.7995	-19.972
28736	29033	95	0.8309	-20.98
28713	28721	95	0.8793	-1.02
28721	28775	95	0.8128	-3.992
28721	28792	95	0.78	-4.98
28721	28965	95	0.8346	-16.012
28721	28978	95	0.8048	-17.008
28721	29019	95	0.7826	-20.96
28721	29033	95	0.8068	-21.968
28713	28792	95	0.8173	-6.0
28775	28792	95	0.8852	-0.988
28792	28965	95	0.8459	-11.032
28792	28978	95	0.8612	-12.028
28792	29019	95	0.7793	-15.98
28792	29033	95	0.7951	-16.988
28713	28978	95	0.8867	-18.028
28775	28978	95	0.8595	-13.016
28965	28978	95	0.9081	-0.996
28978	29019	95	0.8091	-3.952
28978	29033	95	0.8193	-4.96
28713	29033	95	0.8178	-22.988
28775	29033	95	0.8019	-17.976
28965	29033	95	0.7622	-5.956
29019	29033	95	0.9103	-1.008
28713	29019	95	0.8422	-21.98
28965	29019	95	0.7727	-4.948
28713	28965	95	0.9476	-17.032
28775	28965	95	0.8305	-12.02
28964	28965	95	0.7608	-0.028
28713	28775	95	0.8261	-5.012
28775	28964	95	0.7799	-11.992
38414	39055	96	0.732	-113.074
38414	38466	96	0.8264	-8.998
23933	23967	97	0.8906	-1.002
23966	23967	97	0.8012	-0.002
23933	23966	97	0.8125	-1.0
24409	24429	98	0.934	-1.002
5872	5887	99	0.8425	552.294
5887	5919	99	0.7349	-1108.586
5162	5184	100	0.9127	-0.999
12728	12739	101	0.9111	-1.004
12739	28278	101	0.7593	0.002
12728	28278	101	0.7671	-1.002
12767	12787	102	0.7956	-1.002
8527	29419	103	0.7897	-1.003
8554	29419	103	0.7855	-0.001
29398	29419	103	0.7808	-1.0
8554	8922	103	0.7029	-16.02
8527	8554	103	0.9828	-1.002
4091	4113	104	0.9711	-1.004
4091	14177	104	0.7148	0.001
15110	15145	104	0.9122	-0.999
14177	14326	104	0.7309	-9.006
14326	14349	104	0.963	-1.008
4211	14326	104	0.7311	-0.005
4222	14326	104	0.7338	0.999
13969	14177	104	0.7693	-8.04
13969	14198	104	0.7605	-9.033
13969	14214	104	0.7626	-10.035
13969	14466	104	0.8113	-24.036
13969	14522	104	0.7572	-26.043
13969	14899	104	0.7555	-41.028
4211	13969	104	0.7045	17.041
4222	13969	104	0.7074	18.045
14177	15110	104	0.7414	-40.995
14466	14482	104	0.8096	-1.029
14482	14522	104	0.7548	-0.978
14177	14522	104	0.7157	-18.003
14214	14522	104	0.7374	-16.008
14466	14522	104	0.8537	-2.007
14177	14214	104	0.9199	-1.995
14198	14214	104	0.9386	-1.002
14214	14466	104	0.7432	-14.001
4211	14214	104	0.7427	7.006
4222	14214	104	0.7634	8.01
4211	4222	104	0.9733	-1.004
4211	14177	104	0.7605	9.001
4211	14198	104	0.7266	8.008
4211	14349	104	0.7317	-1.013
4211	14727	104	0.7011	-706.348
14177	14198	104	0.8869	-0.993
14177	14466	104	0.79	-15.996
4222	14177	104	0.7364	10.005
14198	14349	104	0.7259	-9.021
14198	14466	104	0.7204	-15.003
14198	14899	104	0.7148	-31.995
4222	14198	104	0.7417	9.012
14880	14899	104	0.8137	-0.972
4222	14727	104	0.7055	-705.344
14466	14899	104	0.7059	-16.992
4222	14349	104	0.7423	-0.009
39584	39626	105	0.9082	-17.019
39586	39626	105	0.8363	-17.031
39592	39626	105	0.89	-16.02
39594	39626	105	0.8601	-15.015
39625	39626	105	0.8105	0.0
