identifier	precursor_charge	precursor_mz	retention_time	cluster	filename	scan
mzspec:USI000000:EK_Q_07:scan:5344	2	387.750457763672	29.558353	115	EK_Q_07.mzML	5344
mzspec:USI000000:EK_Q_07:scan:5345	2	533.302124023438	29.56688	1083	EK_Q_07.mzML	5345
mzspec:USI000000:EK_Q_07:scan:5346	2	717.350158691406	29.575722	2487	EK_Q_07.mzML	5346
mzspec:USI000000:EK_Q_07:scan:5348	3	396.573760986328	29.592834	3604	EK_Q_07.mzML	5348
mzspec:USI000000:EK_Q_07:scan:5351	2	323.208312988281	29.608247	17	EK_Q_07.mzML	5351
mzspec:USI000000:EK_Q_07:scan:5361	2	809.407958984375	29.680239	2913	EK_Q_07.mzML	5361
mzspec:USI000000:EK_Q_07:scan:5363	2	413.242309570313	29.690726	201	EK_Q_07.mzML	5363
mzspec:USI000000:EK_Q_07:scan:5365	2	426.265808105469	29.706178	268	EK_Q_07.mzML	5365
mzspec:USI000000:EK_Q_07:scan:5372	2	725.419799804688	29.74592	2543	EK_Q_07.mzML	5372
mzspec:USI000000:EK_Q_07:scan:5373	2	615.797546386719	29.754747	1792	EK_Q_07.mzML	5373
mzspec:USI000000:EK_Q_07:scan:5376	2	686.327392578125	29.781249	2273	EK_Q_07.mzML	5376
mzspec:USI000000:EK_Q_07:scan:5377	2	696.346984863281	29.790091	2348	EK_Q_07.mzML	5377
mzspec:USI000000:EK_Q_07:scan:5386	3	496.934173583984	29.847424	3999	EK_Q_07.mzML	5386
mzspec:USI000000:EK_Q_07:scan:5388	2	465.712677001953	29.849804	508	EK_Q_07.mzML	5388
mzspec:USI000000:EK_Q_07:scan:5402	2	493.281799316406	29.947866	724	EK_Q_07.mzML	5402
mzspec:USI000000:EK_Q_07:scan:5409	2	744.900817871094	30.003547	2638	EK_Q_07.mzML	5409
mzspec:USI000000:EK_Q_07:scan:5411	2	479.289276123047	30.017814	612	EK_Q_07.mzML	5411
mzspec:USI000000:EK_Q_07:scan:5413	2	740.367004394531	30.035466	2608	EK_Q_07.mzML	5413
mzspec:USI000000:EK_Q_07:scan:5414	2	402.224822998047	30.044277	156	EK_Q_07.mzML	5414
mzspec:USI000000:EK_Q_07:scan:5415	3	429.559417724609	30.053085	3741	EK_Q_07.mzML	5415
mzspec:USI000000:EK_Q_07:scan:5421	2	538.304504394531	30.097804	1119	EK_Q_07.mzML	5421
mzspec:USI000000:EK_Q_07:scan:5423	2	788.386840820313	30.112239	2826	EK_Q_07.mzML	5423
mzspec:USI000000:EK_Q_07:scan:5427	2	507.303161621094	30.145554	859	EK_Q_07.mzML	5427
mzspec:USI000000:EK_Q_07:scan:5434	2	513.310791015625	30.19575	913	EK_Q_07.mzML	5434
mzspec:USI000000:EK_Q_07:scan:5444	2	712.339538574219	30.276127	2462	EK_Q_07.mzML	5444
mzspec:USI000000:EK_Q_07:scan:5449	2	578.314086914063	30.318769	1468	EK_Q_07.mzML	5449
mzspec:USI000000:EK_Q_07:scan:5451	3	429.566711425781	30.33705	3744	EK_Q_07.mzML	5451
mzspec:USI000000:EK_Q_07:scan:5461	3	408.226654052734	30.413602	3659	EK_Q_07.mzML	5461
mzspec:USI000000:EK_Q_07:scan:5464	2	809.406921386719	30.432275	2911	EK_Q_07.mzML	5464
mzspec:USI000000:EK_Q_07:scan:5466	3	694.343688964844	30.44989	4592	EK_Q_07.mzML	5466
mzspec:USI000000:EK_Q_07:scan:5479	2	863.440307617188	30.548898	3100	EK_Q_07.mzML	5479
mzspec:USI000000:EK_Q_07:scan:5480	2	473.273468017578	30.557709	552	EK_Q_07.mzML	5480
mzspec:USI000000:EK_Q_07:scan:5487	2	465.713195800781	30.599575	508	EK_Q_07.mzML	5487
mzspec:USI000000:EK_Q_07:scan:5489	3	507.975921630859	30.608177	4040	EK_Q_07.mzML	5489
mzspec:USI000000:EK_Q_07:scan:5490	2	531.785766601563	30.613775	1063	EK_Q_07.mzML	5490
mzspec:USI000000:EK_Q_07:scan:5492	2	582.28515625	30.631436	1519	EK_Q_07.mzML	5492
mzspec:USI000000:EK_Q_07:scan:5500	2	481.769104003906	30.692396	638	EK_Q_07.mzML	5500
mzspec:USI000000:EK_Q_07:scan:5509	2	704.337951660156	30.761463	2399	EK_Q_07.mzML	5509
mzspec:USI000000:EK_Q_07:scan:5510	3	743.663452148438	30.76674	4658	EK_Q_07.mzML	5510
mzspec:USI000000:EK_Q_07:scan:5512	2	399.763641357422	30.780911	148	EK_Q_07.mzML	5512
mzspec:USI000000:EK_Q_07:scan:5520	3	355.529693603516	30.839107	3527	EK_Q_07.mzML	5520
mzspec:USI000000:EK_Q_07:scan:5526	2	585.312133789063	30.892076	1541	EK_Q_07.mzML	5526
mzspec:USI000000:EK_Q_07:scan:5528	3	564.961975097656	30.910374	4247	EK_Q_07.mzML	5528
mzspec:USI000000:EK_Q_07:scan:5530	2	485.788269042969	30.916367	671	EK_Q_07.mzML	5530
mzspec:USI000000:EK_Q_07:scan:5543	2	488.279449462891	31.012476	691	EK_Q_07.mzML	5543
mzspec:USI000000:EK_Q_07:scan:5551	2	396.242370605469	31.056676	135	EK_Q_07.mzML	5551
mzspec:USI000000:EK_Q_07:scan:5558	3	350.198181152344	31.11237	3515	EK_Q_07.mzML	5558
mzspec:USI000000:EK_Q_07:scan:5559	2	426.247711181641	31.12118	267	EK_Q_07.mzML	5559
mzspec:USI000000:EK_Q_07:scan:5560	2	505.259429931641	31.130007	843	EK_Q_07.mzML	5560
mzspec:USI000000:EK_Q_07:scan:5569	2	881.443176269531	31.193136	3134	EK_Q_07.mzML	5569
mzspec:USI000000:EK_Q_07:scan:5571	2	406.747924804688	31.210774	169	EK_Q_07.mzML	5571
mzspec:USI000000:EK_Q_07:scan:5572	3	402.236053466797	31.219582	3634	EK_Q_07.mzML	5572
mzspec:USI000000:EK_Q_07:scan:5580	2	524.794189453125	31.274874	989	EK_Q_07.mzML	5580
mzspec:USI000000:EK_Q_07:scan:5582	2	476.748657226563	31.29253	593	EK_Q_07.mzML	5582
mzspec:USI000000:EK_Q_07:scan:5583	2	579.791748046875	31.30136	1492	EK_Q_07.mzML	5583
mzspec:USI000000:EK_Q_07:scan:5590	2	465.712951660156	31.34858	508	EK_Q_07.mzML	5590
mzspec:USI000000:EK_Q_07:scan:5591	2	454.248168945313	31.350895	433	EK_Q_07.mzML	5591
mzspec:USI000000:EK_Q_07:scan:5595	2	457.271881103516	31.379845	466	EK_Q_07.mzML	5595
mzspec:USI000000:EK_Q_07:scan:5598	2	429.220977783203	31.406312	279	EK_Q_07.mzML	5598
mzspec:USI000000:EK_Q_07:scan:5602	2	542.811096191406	31.428293	1153	EK_Q_07.mzML	5602
mzspec:USI000000:EK_Q_07:scan:5603	2	596.26904296875	31.437118	1641	EK_Q_07.mzML	5603
mzspec:USI000000:EK_Q_07:scan:5604	2	724.374633789063	31.445962	2535	EK_Q_07.mzML	5604
mzspec:USI000000:EK_Q_07:scan:5606	2	365.237915039063	31.463583	65	EK_Q_07.mzML	5606
mzspec:USI000000:EK_Q_07:scan:5610	2	704.338012695313	31.487156	2400	EK_Q_07.mzML	5610
mzspec:USI000000:EK_Q_07:scan:5616	2	410.240692138672	31.522483	189	EK_Q_07.mzML	5616
mzspec:USI000000:EK_Q_07:scan:5624	2	555.271118164063	31.586949	1247	EK_Q_07.mzML	5624
mzspec:USI000000:EK_Q_07:scan:5627	2	528.806396484375	31.613429	1020	EK_Q_07.mzML	5627
mzspec:USI000000:EK_Q_07:scan:5635	2	644.83935546875	31.678485	2020	EK_Q_07.mzML	5635
mzspec:USI000000:EK_Q_07:scan:5638	2	570.308471679688	31.704998	1388	EK_Q_07.mzML	5638
mzspec:USI000000:EK_Q_07:scan:5646	2	618.337036132813	31.764343	1809	EK_Q_07.mzML	5646
mzspec:USI000000:EK_Q_07:scan:5647	2	639.845520019531	31.77285	1984	EK_Q_07.mzML	5647
mzspec:USI000000:EK_Q_07:scan:5648	2	620.835754394531	31.781675	1818	EK_Q_07.mzML	5648
mzspec:USI000000:EK_Q_07:scan:5652	2	505.258972167969	31.803606	843	EK_Q_07.mzML	5652
mzspec:USI000000:EK_Q_07:scan:5672	2	454.266296386719	31.952202	439	EK_Q_07.mzML	5672
mzspec:USI000000:EK_Q_07:scan:5673	3	533.979187011719	31.95575	4155	EK_Q_07.mzML	5673
mzspec:USI000000:EK_Q_07:scan:5675	2	692.895202636719	31.968637	2322	EK_Q_07.mzML	5675
mzspec:USI000000:EK_Q_07:scan:5679	2	653.347473144531	32.003948	2072	EK_Q_07.mzML	5679
mzspec:USI000000:EK_Q_07:scan:5680	2	643.860778808594	32.013421	2011	EK_Q_07.mzML	5680
mzspec:USI000000:EK_Q_07:scan:5682	2	476.748840332031	32.015323	593	EK_Q_07.mzML	5682
mzspec:USI000000:EK_Q_07:scan:5684	2	514.809265136719	32.032979	923	EK_Q_07.mzML	5684
mzspec:USI000000:EK_Q_07:scan:5685	3	415.575653076172	32.041787	3681	EK_Q_07.mzML	5685
mzspec:USI000000:EK_Q_07:scan:5691	2	345.719146728516	32.095377	41	EK_Q_07.mzML	5691
mzspec:USI000000:EK_Q_07:scan:5694	2	474.7275390625	32.103046	569	EK_Q_07.mzML	5694
mzspec:USI000000:EK_Q_07:scan:5695	2	523.281677246094	32.108148	977	EK_Q_07.mzML	5695
mzspec:USI000000:EK_Q_07:scan:5697	2	557.827880859375	32.122842	1275	EK_Q_07.mzML	5697
mzspec:USI000000:EK_Q_07:scan:5705	3	462.265045166016	32.177823	3863	EK_Q_07.mzML	5705
mzspec:USI000000:EK_Q_07:scan:5716	2	420.750671386719	32.2658	233	EK_Q_07.mzML	5716
mzspec:USI000000:EK_Q_07:scan:5721	2	465.713745117188	32.309934	508	EK_Q_07.mzML	5721
mzspec:USI000000:EK_Q_07:scan:5723	3	416.891815185547	32.328202	3691	EK_Q_07.mzML	5723
mzspec:USI000000:EK_Q_07:scan:5726	2	528.80810546875	32.34815	1020	EK_Q_07.mzML	5726
mzspec:USI000000:EK_Q_07:scan:5727	2	449.790222167969	32.3516	393	EK_Q_07.mzML	5727
mzspec:USI000000:EK_Q_07:scan:5728	2	433.279724121094	32.358134	298	EK_Q_07.mzML	5728
mzspec:USI000000:EK_Q_07:scan:5731	2	408.740356445313	32.377546	183	EK_Q_07.mzML	5731
mzspec:USI000000:EK_Q_07:scan:5733	2	394.237915039063	32.39474	125	EK_Q_07.mzML	5733
mzspec:USI000000:EK_Q_07:scan:5738	2	517.762756347656	32.425603	941	EK_Q_07.mzML	5738
mzspec:USI000000:EK_Q_07:scan:5739	2	485.303283691406	32.428794	666	EK_Q_07.mzML	5739
mzspec:USI000000:EK_Q_07:scan:5740	2	624.332275390625	32.435769	1849	EK_Q_07.mzML	5740
mzspec:USI000000:EK_Q_07:scan:5741	2	739.386657714844	32.443567	2603	EK_Q_07.mzML	5741
mzspec:USI000000:EK_Q_07:scan:5742	2	378.752593994141	32.452376	92	EK_Q_07.mzML	5742
mzspec:USI000000:EK_Q_07:scan:5743	3	673.3374	32.461207	4568	EK_Q_07.mzML	5743
mzspec:USI000000:EK_Q_07:scan:5746	3	767.094055175781	32.487084	4699	EK_Q_07.mzML	5746
mzspec:USI000000:EK_Q_07:scan:5749	2	605.347473144531	32.503511	1722	EK_Q_07.mzML	5749
mzspec:USI000000:EK_Q_07:scan:5750	2	505.259796142578	32.510609	843	EK_Q_07.mzML	5750
mzspec:USI000000:EK_Q_07:scan:5753	2	498.7419	32.537097	772	EK_Q_07.mzML	5753
mzspec:USI000000:EK_Q_07:scan:5757	2	748.855651855469	32.573105	2660	EK_Q_07.mzML	5757
mzspec:USI000000:EK_Q_07:scan:5761	2	687.375366210938	32.595797	2285	EK_Q_07.mzML	5761
mzspec:USI000000:EK_Q_07:scan:5762	2	558.825622558594	32.603126	1285	EK_Q_07.mzML	5762
mzspec:USI000000:EK_Q_07:scan:5764	2	572.776428222656	32.618484	1415	EK_Q_07.mzML	5764
mzspec:USI000000:EK_Q_07:scan:5765	3	802.038146972656	32.627328	4746	EK_Q_07.mzML	5765
mzspec:USI000000:EK_Q_07:scan:5770	2	692.894470214844	32.660028	2322	EK_Q_07.mzML	5770
mzspec:USI000000:EK_Q_07:scan:5773	2	397.742645263672	32.677688	143	EK_Q_07.mzML	5773
mzspec:USI000000:EK_Q_07:scan:5774	3	511.276000976563	32.686513	4061	EK_Q_07.mzML	5774
mzspec:USI000000:EK_Q_07:scan:5775	3	334.871276855469	32.695324	3497	EK_Q_07.mzML	5775
mzspec:USI000000:EK_Q_07:scan:5781	2	476.748992919922	32.735168	597	EK_Q_07.mzML	5781
mzspec:USI000000:EK_Q_07:scan:5784	3	598.6513671875	32.76163	4350	EK_Q_07.mzML	5784
mzspec:USI000000:EK_Q_07:scan:5788	3	410.244720458984	32.796957	3668	EK_Q_07.mzML	5788
mzspec:USI000000:EK_Q_07:scan:5794	3	356.213165283203	32.842755	3532	EK_Q_07.mzML	5794
mzspec:USI000000:EK_Q_07:scan:5796	2	508.247863769531	32.858682	866	EK_Q_07.mzML	5796
mzspec:USI000000:EK_Q_07:scan:5804	2	614.862854003906	32.918791	1787	EK_Q_07.mzML	5804
mzspec:USI000000:EK_Q_07:scan:5806	2	533.817016601563	32.934416	1088	EK_Q_07.mzML	5806
mzspec:USI000000:EK_Q_07:scan:5807	2	671.341857910156	32.943245	2173	EK_Q_07.mzML	5807
mzspec:USI000000:EK_Q_07:scan:5808	2	480.7373046875	32.952072	623	EK_Q_07.mzML	5808
mzspec:USI000000:EK_Q_07:scan:5815	2	417.727691650391	33.001414	225	EK_Q_07.mzML	5815
mzspec:USI000000:EK_Q_07:scan:5824	2	396.213958740234	33.068437	133	EK_Q_07.mzML	5824
mzspec:USI000000:EK_Q_07:scan:5825	2	515.781127929688	33.073326	932	EK_Q_07.mzML	5825
mzspec:USI000000:EK_Q_07:scan:5827	2	340.692749023438	33.090947	31	EK_Q_07.mzML	5827
mzspec:USI000000:EK_Q_07:scan:5847	2	561.291687011719	33.234697	1311	EK_Q_07.mzML	5847
mzspec:USI000000:EK_Q_07:scan:5848	2	631.315795898438	33.242329	1907	EK_Q_07.mzML	5848
mzspec:USI000000:EK_Q_07:scan:5849	2	628.357360839844	33.251156	1885	EK_Q_07.mzML	5849
mzspec:USI000000:EK_Q_07:scan:5859	3	511.586669921875	33.314527	4066	EK_Q_07.mzML	5859
mzspec:USI000000:EK_Q_07:scan:5860	2	539.801818847656	33.32011	1128	EK_Q_07.mzML	5860
mzspec:USI000000:EK_Q_07:scan:5861	3	352.892669677734	33.32892	3525	EK_Q_07.mzML	5861
mzspec:USI000000:EK_Q_07:scan:5862	2	599.292602539063	33.337748	1668	EK_Q_07.mzML	5862
mzspec:USI000000:EK_Q_07:scan:5864	2	407.257141113281	33.355383	171	EK_Q_07.mzML	5864
mzspec:USI000000:EK_Q_07:scan:5869	2	565.796936035156	33.381968	1348	EK_Q_07.mzML	5869
mzspec:USI000000:EK_Q_07:scan:5871	2	692.894958496094	33.394568	2322	EK_Q_07.mzML	5871
mzspec:USI000000:EK_Q_07:scan:5873	2	795.386169433594	33.412239	2854	EK_Q_07.mzML	5873
mzspec:USI000000:EK_Q_07:scan:5879	2	400.737243652344	33.458564	150	EK_Q_07.mzML	5879
mzspec:USI000000:EK_Q_07:scan:5882	2	433.795349121094	33.479127	300	EK_Q_07.mzML	5882
mzspec:USI000000:EK_Q_07:scan:5884	2	697.843444824219	33.4968	2356	EK_Q_07.mzML	5884
mzspec:USI000000:EK_Q_07:scan:5890	3	410.244384765625	33.543371	3667	EK_Q_07.mzML	5890
mzspec:USI000000:EK_Q_07:scan:5891	2	510.274627685547	33.544581	880	EK_Q_07.mzML	5891
mzspec:USI000000:EK_Q_07:scan:5892	2	640.888793945313	33.547939	1992	EK_Q_07.mzML	5892
mzspec:USI000000:EK_Q_07:scan:5893	2	591.354553222656	33.5529	1600	EK_Q_07.mzML	5893
mzspec:USI000000:EK_Q_07:scan:5894	2	438.764862060547	33.558725	332	EK_Q_07.mzML	5894
mzspec:USI000000:EK_Q_07:scan:5895	2	476.748687744141	33.566777	595	EK_Q_07.mzML	5895
mzspec:USI000000:EK_Q_07:scan:5896	2	505.753112792969	33.573662	848	EK_Q_07.mzML	5896
mzspec:USI000000:EK_Q_07:scan:5897	2	367.730773925781	33.582471	69	EK_Q_07.mzML	5897
mzspec:USI000000:EK_Q_07:scan:5898	2	595.29248046875	33.591298	1637	EK_Q_07.mzML	5898
mzspec:USI000000:EK_Q_07:scan:5902	2	530.786071777344	33.614969	1050	EK_Q_07.mzML	5902
mzspec:USI000000:EK_Q_07:scan:5904	2	483.808441162109	33.629046	653	EK_Q_07.mzML	5904
mzspec:USI000000:EK_Q_07:scan:5905	2	614.308227539063	33.637873	1776	EK_Q_07.mzML	5905
mzspec:USI000000:EK_Q_07:scan:5912	2	417.727905273438	33.694192	225	EK_Q_07.mzML	5912
mzspec:USI000000:EK_Q_07:scan:5913	3	390.884307861328	33.695406	3593	EK_Q_07.mzML	5913
mzspec:USI000000:EK_Q_07:scan:5914	2	540.775390625	33.698058	1136	EK_Q_07.mzML	5914
mzspec:USI000000:EK_Q_07:scan:5915	2	585.8232421875	33.7043	1548	EK_Q_07.mzML	5915
mzspec:USI000000:EK_Q_07:scan:5917	2	449.767211914063	33.719492	390	EK_Q_07.mzML	5917
mzspec:USI000000:EK_Q_07:scan:5923	2	396.213836669922	33.764927	133	EK_Q_07.mzML	5923
mzspec:USI000000:EK_Q_07:scan:5924	2	504.772521972656	33.769129	839	EK_Q_07.mzML	5924
mzspec:USI000000:EK_Q_07:scan:5935	2	485.806732177734	33.831119	673	EK_Q_07.mzML	5935
mzspec:USI000000:EK_Q_07:scan:5939	2	737.347229003906	33.853921	2593	EK_Q_07.mzML	5939
mzspec:USI000000:EK_Q_07:scan:5940	2	959.922485351563	33.862781	3323	EK_Q_07.mzML	5940
mzspec:USI000000:EK_Q_07:scan:5943	2	643.395446777344	33.889246	2007	EK_Q_07.mzML	5943
mzspec:USI000000:EK_Q_07:scan:5952	2	631.3134765625	33.949309	1905	EK_Q_07.mzML	5952
mzspec:USI000000:EK_Q_07:scan:5953	3	609.985046386719	33.955342	4385	EK_Q_07.mzML	5953
mzspec:USI000000:EK_Q_07:scan:5954	3	475.294464111328	33.960894	3922	EK_Q_07.mzML	5954
mzspec:USI000000:EK_Q_07:scan:5956	2	649.869262695313	33.97855	2050	EK_Q_07.mzML	5956
mzspec:USI000000:EK_Q_07:scan:5962	2	454.248168945313	34.017859	433	EK_Q_07.mzML	5962
mzspec:USI000000:EK_Q_07:scan:5967	2	659.842712402344	34.052367	2113	EK_Q_07.mzML	5967
mzspec:USI000000:EK_Q_07:scan:5974	2	842.436828613281	34.100011	3026	EK_Q_07.mzML	5974
mzspec:USI000000:EK_Q_07:scan:5975	2	521.306	34.102526	966	EK_Q_07.mzML	5975
mzspec:USI000000:EK_Q_07:scan:5977	3	546.941589355469	34.116384	4191	EK_Q_07.mzML	5977
mzspec:USI000000:EK_Q_07:scan:5981	2	441.248474121094	34.150246	341	EK_Q_07.mzML	5981
mzspec:USI000000:EK_Q_07:scan:5993	2	438.763916015625	34.228615	332	EK_Q_07.mzML	5993
mzspec:USI000000:EK_Q_07:scan:5994	2	510.274353027344	34.232705	880	EK_Q_07.mzML	5994
mzspec:USI000000:EK_Q_07:scan:5995	2	443.784210205078	34.234799	360	EK_Q_07.mzML	5995
mzspec:USI000000:EK_Q_07:scan:6003	2	530.784484863281	34.299338	1050	EK_Q_07.mzML	6003
mzspec:USI000000:EK_Q_07:scan:6004	2	397.227386474609	34.307467	136	EK_Q_07.mzML	6004
mzspec:USI000000:EK_Q_07:scan:6006	2	404.211456298828	34.325024	164	EK_Q_07.mzML	6006
mzspec:USI000000:EK_Q_07:scan:6010	2	623.86376953125	34.36099	1842	EK_Q_07.mzML	6010
mzspec:USI000000:EK_Q_07:scan:6015	3	421.888122558594	34.394111	3706	EK_Q_07.mzML	6015
mzspec:USI000000:EK_Q_07:scan:6016	2	571.773559570313	34.399605	1405	EK_Q_07.mzML	6016
mzspec:USI000000:EK_Q_07:scan:6018	2	542.841613769531	34.412388	1155	EK_Q_07.mzML	6018
mzspec:USI000000:EK_Q_07:scan:6019	2	486.790313720703	34.420126	679	EK_Q_07.mzML	6019
mzspec:USI000000:EK_Q_07:scan:6027	4	593.306457519531	34.475391	4976	EK_Q_07.mzML	6027
mzspec:USI000000:EK_Q_07:scan:6036	2	590.311279296875	34.530272	1590	EK_Q_07.mzML	6036
mzspec:USI000000:EK_Q_07:scan:6046	2	417.727752685547	34.604245	225	EK_Q_07.mzML	6046
mzspec:USI000000:EK_Q_07:scan:6047	2	596.771789550781	34.613072	1649	EK_Q_07.mzML	6047
mzspec:USI000000:EK_Q_07:scan:6054	2	568.29541015625	34.66173	1368	EK_Q_07.mzML	6054
mzspec:USI000000:EK_Q_07:scan:6058	3	341.191162109375	34.686245	3505	EK_Q_07.mzML	6058
mzspec:USI000000:EK_Q_07:scan:6066	2	454.247436523438	34.743055	436	EK_Q_07.mzML	6066
mzspec:USI000000:EK_Q_07:scan:6067	2	379.244293212891	34.749864	93	EK_Q_07.mzML	6067
mzspec:USI000000:EK_Q_07:scan:6069	2	817.943481445313	34.765726	2948	EK_Q_07.mzML	6069
mzspec:USI000000:EK_Q_07:scan:6076	2	561.302368164063	34.812451	1312	EK_Q_07.mzML	6076
mzspec:USI000000:EK_Q_07:scan:6077	2	521.307495117188	34.81497	966	EK_Q_07.mzML	6077
mzspec:USI000000:EK_Q_07:scan:6078	2	530.791625976563	34.822389	1053	EK_Q_07.mzML	6078
mzspec:USI000000:EK_Q_07:scan:6080	2	695.339294433594	34.840076	2340	EK_Q_07.mzML	6080
mzspec:USI000000:EK_Q_07:scan:6087	2	441.248565673828	34.888272	341	EK_Q_07.mzML	6087
mzspec:USI000000:EK_Q_07:scan:6090	2	699.3779296875	34.90442	2366	EK_Q_07.mzML	6090
mzspec:USI000000:EK_Q_07:scan:6096	2	702.845764160156	34.957366	2385	EK_Q_07.mzML	6096
mzspec:USI000000:EK_Q_07:scan:6099	2	438.764129638672	34.971285	332	EK_Q_07.mzML	6099
mzspec:USI000000:EK_Q_07:scan:6100	2	543.295532226563	34.979512	1158	EK_Q_07.mzML	6100
mzspec:USI000000:EK_Q_07:scan:6101	2	822.905395507813	34.988366	2958	EK_Q_07.mzML	6101
mzspec:USI000000:EK_Q_07:scan:6121	2	451.272216796875	35.143837	410	EK_Q_07.mzML	6121
mzspec:USI000000:EK_Q_07:scan:6122	3	609.6494140625	35.149435	4380	EK_Q_07.mzML	6122
mzspec:USI000000:EK_Q_07:scan:6124	2	420.223449707031	35.167089	230	EK_Q_07.mzML	6124
mzspec:USI000000:EK_Q_07:scan:6125	2	507.270324707031	35.175914	857	EK_Q_07.mzML	6125
mzspec:USI000000:EK_Q_07:scan:6132	2	554.8046875	35.226423	1242	EK_Q_07.mzML	6132
mzspec:USI000000:EK_Q_07:scan:6142	3	623.3129	35.302929	4433	EK_Q_07.mzML	6142
mzspec:USI000000:EK_Q_07:scan:6145	3	500.589874267578	35.31776	4015	EK_Q_07.mzML	6145
mzspec:USI000000:EK_Q_07:scan:6155	2	493.798278808594	35.390425	735	EK_Q_07.mzML	6155
mzspec:USI000000:EK_Q_07:scan:6167	2	437.743530273438	35.478798	326	EK_Q_07.mzML	6167
mzspec:USI000000:EK_Q_07:scan:6168	2	342.210510253906	35.487171	34	EK_Q_07.mzML	6168
mzspec:USI000000:EK_Q_07:scan:6170	2	929.9379	35.50244	3247	EK_Q_07.mzML	6170
mzspec:USI000000:EK_Q_07:scan:6175	3	552.613708496094	35.538156	4207	EK_Q_07.mzML	6175
mzspec:USI000000:EK_Q_07:scan:6179	2	593.159606933594	35.572577	1612	EK_Q_07.mzML	6179
mzspec:USI000000:EK_Q_07:scan:6185	2	441.247711181641	35.61595	341	EK_Q_07.mzML	6185
mzspec:USI000000:EK_Q_07:scan:6186	3	621.328	35.617923	4424	EK_Q_07.mzML	6186
mzspec:USI000000:EK_Q_07:scan:6189	2	579.831970214844	35.633113	1503	EK_Q_07.mzML	6189
mzspec:USI000000:EK_Q_07:scan:6194	2	931.485046386719	35.676109	3251	EK_Q_07.mzML	6194
mzspec:USI000000:EK_Q_07:scan:6196	2	543.295166015625	35.678663	1158	EK_Q_07.mzML	6196
mzspec:USI000000:EK_Q_07:scan:6197	2	438.763580322266	35.687473	333	EK_Q_07.mzML	6197
mzspec:USI000000:EK_Q_07:scan:6198	2	536.799194335938	35.691203	1109	EK_Q_07.mzML	6198
mzspec:USI000000:EK_Q_07:scan:6199	3	411.900146484375	35.697146	3672	EK_Q_07.mzML	6199
mzspec:USI000000:EK_Q_07:scan:6201	2	505.750030517578	35.712453	846	EK_Q_07.mzML	6201
mzspec:USI000000:EK_Q_07:scan:6203	2	355.07080078125	35.730088	53	EK_Q_07.mzML	6203
mzspec:USI000000:EK_Q_07:scan:6204	3	590.6513671875	35.738915	4323	EK_Q_07.mzML	6204
mzspec:USI000000:EK_Q_07:scan:6207	2	454.782745361328	35.759334	448	EK_Q_07.mzML	6207
mzspec:USI000000:EK_Q_07:scan:6208	2	587.827209472656	35.768161	1575	EK_Q_07.mzML	6208
mzspec:USI000000:EK_Q_07:scan:6209	3	457.562164306641	35.776969	3843	EK_Q_07.mzML	6209
mzspec:USI000000:EK_Q_07:scan:6212	3	368.549896240234	35.803453	3554	EK_Q_07.mzML	6212
mzspec:USI000000:EK_Q_07:scan:6214	2	650.366394042969	35.821736	2057	EK_Q_07.mzML	6214
mzspec:USI000000:EK_Q_07:scan:6223	2	436.272308349609	35.895153	313	EK_Q_07.mzML	6223
mzspec:USI000000:EK_Q_07:scan:6225	2	364.702301025391	35.913417	63	EK_Q_07.mzML	6225
mzspec:USI000000:EK_Q_07:scan:6230	2	816.3974609375	35.950163	2934	EK_Q_07.mzML	6230
mzspec:USI000000:EK_Q_07:scan:6232	2	406.23974609375	35.966813	167	EK_Q_07.mzML	6232
mzspec:USI000000:EK_Q_07:scan:6245	2	477.790710449219	36.066553	605	EK_Q_07.mzML	6245
mzspec:USI000000:EK_Q_07:scan:6246	2	497.755035400391	36.075378	767	EK_Q_07.mzML	6246
mzspec:USI000000:EK_Q_07:scan:6251	2	388.245452880859	36.107888	117	EK_Q_07.mzML	6251
mzspec:USI000000:EK_Q_07:scan:6252	2	841.899230957031	36.114643	3024	EK_Q_07.mzML	6252
mzspec:USI000000:EK_Q_07:scan:6253	2	625.816955566406	36.123468	1854	EK_Q_07.mzML	6253
mzspec:USI000000:EK_Q_07:scan:6257	2	425.732360839844	36.158657	263	EK_Q_07.mzML	6257
mzspec:USI000000:EK_Q_07:scan:6264	2	540.8017578125	36.205753	1139	EK_Q_07.mzML	6264
mzspec:USI000000:EK_Q_07:scan:6265	3	456.613922119141	36.211705	3839	EK_Q_07.mzML	6265
mzspec:USI000000:EK_Q_07:scan:6268	3	454.264495849609	36.23047	3835	EK_Q_07.mzML	6268
mzspec:USI000000:EK_Q_07:scan:6274	3	461.573913574219	36.270424	3860	EK_Q_07.mzML	6274
mzspec:USI000000:EK_Q_07:scan:6275	2	712.85888671875	36.279268	2468	EK_Q_07.mzML	6275
mzspec:USI000000:EK_Q_07:scan:6276	3	655.015258789063	36.288095	4527	EK_Q_07.mzML	6276
mzspec:USI000000:EK_Q_07:scan:6277	2	594.317016601563	36.296922	1623	EK_Q_07.mzML	6277
mzspec:USI000000:EK_Q_07:scan:6278	2	397.234619140625	36.30573	140	EK_Q_07.mzML	6278
mzspec:USI000000:EK_Q_07:scan:6279	2	547.832824707031	36.314558	1187	EK_Q_07.mzML	6279
